config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,11,-100.68231730915193,145.80332558276277,-77.877772044352,-111.7,169.86,-51.8,39.99886086498395,0.6249822010153743,1.158069364939574,-5.513438881614051,53.006369044925464
2D8x8,B_PA2_to_C2,12,-99.70228929415876,145.98405451638737,-78.30593509369717,-110.57,170.6,-51.8,40.79070378381928,0.6373547466221763,1.1592502719140727,-5.343167374693044,54.05571687818189
2D8x8,B_PA2_to_C2,13,-98.7204801590521,146.16345228221533,-78.73056335422048,-109.43,171.33,-51.8,41.59204618287818,0.6498757216074715,1.160388188333857,-5.174185611491746,55.117653393805185
2D8x8,B_PA2_to_C2,14,-97.73689414441262,146.34150742262747,-79.15163026818743,-108.29,172.06,-51.8,42.39493310072372,0.6624208296988081,1.1614672354889106,-5.0081122589453555,56.18163670103782
2D8x8,B_PA2_to_C2,15,-96.75153606554488,146.5182102967413,-79.56910911524014,-107.15,172.77,-51.8,43.17934428015525,0.6746772543774258,1.1624663857424322,-4.848870487242051,57.22113601578735
2D8x8,B_PA2_to_C2,16,-95.76441098545337,146.6935506411538,-79.98297329248382,-106.0,173.48,-51.8,43.981886264423835,0.6872169728816224,1.163444746111972,-4.688914321772391,58.284662218090475
2D8x8,B_PA2_to_C2,17,-94.7755246978455,146.8675188399196,-80.39319692783319,-104.84,174.18,-51.8,44.79300837848206,0.6998907559137821,1.1643908603789492,-4.530186716272178,59.3595587823551
2D8x8,B_PA2_to_C2,18,-93.78488196301028,147.04010262552612,-80.79975203414823,-103.68,174.88,-51.8,45.604966117195104,0.7125775955811735,1.165291754697569,-4.374148596660706,60.43556271387668
2D8x8,B_PA2_to_C2,19,-92.792435537956,147.21124955115144,-81.20249796185014,-102.52,175.56,-51.8,46.39739874068165,0.7249593553231508,1.1661292048645326,-4.224518692249974,61.48569202194749
2D8x8,B_PA2_to_C2,20,-91.79822993559468,147.38097891626882,-81.6014867311795,-101.35,176.24,-51.8,47.20495800442893,0.737577468819202,1.1669484296086046,-4.074639032586621,62.555867107791244
2D8x8,B_PA2_to_C2,21,-90.80229103355435,147.54929578769315,-81.9967325985091,-100.17,176.91,-51.8,48.019433123626996,0.7503036425566718,1.1677417574627993,-3.9260507677868377,63.635207064292764
