config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D16,A_PA1_to_C1,103,-4.63290635035838,213.62934326947368,-90.76004220259485,6.33,172.78,-51.8,9.921980806578587,0.6201238004111617,0.8499913899702929,-2.7047799136667807,73.24213649541481,34.89168157305429,88.08587835740468,8.04368777851744
1D16,A_PA1_to_C1,104,-3.164963838314088,213.606033551836,-90.70716071871894,7.74,172.73,-51.8,9.584527444213602,0.5990329652633501,0.849949355538219,-3.0053334598888015,70.75112127285104,34.69236735207306,86.55962435822919,7.9416285328950895
1D16,A_PA1_to_C1,105,-1.697943285825935,213.55919295710223,-90.64508693655804,9.14,172.66,-51.8,9.24565466145738,0.5778534163410862,0.8498702058495667,-3.317994207813486,68.24962816446325,34.49406270660599,84.97853066698198,7.8312973811466176
1D16,A_PA1_to_C1,106,-0.2322283949211495,213.48964013175785,-90.57415246751472,10.55,172.58,-51.8,8.92668459190586,0.5579177869941162,0.8497594033137255,-3.622943764547607,65.89505302191161,34.2969673126215,83.3904361644451,7.7172105168570795
1D16,A_PA1_to_C1,107,1.2318954371084,213.3988401321371,-90.494939805427,11.95,172.49,-51.8,8.630201562684054,0.5393875976677533,0.8496220576544962,-3.916328785422097,63.70647284642489,34.101279628474266,81.80498915780127,7.600182309988336
1D16,A_PA1_to_C1,108,2.6940895608745743,213.2868762750944,-90.40749239818872,13.36,172.38,-51.8,8.326592566755654,0.5204120354222284,0.8494426265561802,-4.227401276052388,61.46529016783314,33.90719669507449,80.16602447300026,7.4739692269020255
1D16,A_PA1_to_C1,109,4.153793231843601,213.15203258624496,-90.31115359116733,14.76,172.27,-51.8,8.026308602207926,0.5016442876379954,0.8492225606628092,-4.546430488695737,59.248652225517574,33.71491393748441,78.49961564078284,7.340909497907239
1D16,A_PA1_to_C1,110,5.610639042819751,212.9946945263486,-90.20608538842838,16.16,172.14,-51.8,7.750990499026463,0.4844369061891539,0.8489780274202323,-4.849603474567039,57.216307426029,33.5246249681418,76.85486016889433,7.206148170701001
1D16,A_PA1_to_C1,111,7.064485336711198,212.81660122945664,-90.09297442379186,17.56,172.01,-51.8,7.497235497425943,0.46857721858912144,0.848712080684563,-5.138724509674441,55.343137257094924,33.33652139190868,75.22958299445847,7.069367490080313
1D16,A_PA1_to_C1,112,8.51502038884186,212.61790787921868,-89.97189010856013,18.96,171.86,-51.8,7.249364423538144,0.453085276471134,0.8484078926918122,-5.430748922120305,53.51340110048815,33.15079261314147,73.59646217676931,6.927260430122477
