config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db
1D32,A_PA1_to_C1,67,-55.21390634241263,200.8467522123485,-87.25875552522025,-43.84,167.25,-51.8,11.20800740013633,0.3502502312542603,0.9969141497362332,-8.377032154609413,38.11960504321601,41.200576258297545,68.6212017219892,4.431100578450912
1D32,A_PA1_to_C1,68,-53.9187252008448,201.50454957328992,-87.47790625334092,-42.48,167.6,-51.8,11.755200984228054,0.3673500307571267,0.9983964653819369,-7.962999157812832,39.98066763561799,41.09141030266635,69.97793096824174,4.624201012050207
1D32,A_PA1_to_C1,69,-52.61588688166932,202.14890215357067,-87.69156066867265,-41.12,167.94,-51.8,12.362720660339411,0.3863350206356066,0.9994075193449439,-7.525319208438134,42.046905574492456,40.97690982482598,71.40117401526153,4.823322974106613
1D32,A_PA1_to_C1,70,-51.305433226217545,202.77951170494575,-87.89960339828632,-39.75,168.27,-51.8,13.072724513175665,0.4085226410367395,0.9999432159325706,-7.0402781508141565,44.46170291384382,40.85719011705183,72.92768091469196,5.032478156786567
1D32,A_PA1_to_C1,71,-49.98700076908163,203.3952860211952,-88.10159506690974,-38.38,168.59,-51.8,13.883581476771578,0.4338619211491118,0.9999008302497429,-6.517570068938942,47.219512227784996,40.732371726941416,74.55249833336049,5.250450063630927
1D32,A_PA1_to_C1,72,-48.66072424070704,203.99600512794527,-88.29745317406535,-37.0,168.89,-51.8,14.770975784785907,0.4615929932745596,0.9992531412275281,-5.979416611694116,50.237633052606434,40.60258033603319,76.24896915752815,5.473606846540759
1D32,A_PA1_to_C1,73,-47.32700018966312,204.58196768582224,-88.48730791743925,-35.63,169.19,-51.8,15.713222478756958,0.4910382024611549,0.9980398920955094,-5.442295143204371,53.442312577266236,40.46794663325585,77.99272261909682,5.698858252618813
1D32,A_PA1_to_C1,74,-45.985910393316935,205.15286772437383,-88.67104090949582,-34.25,169.47,-51.8,16.75233182737552,0.523510369605485,0.9962066294407699,-4.886094998020024,56.976432118048415,40.32860618333567,79.8195163835409,5.929917594337514
1D32,A_PA1_to_C1,75,-44.63754649554768,205.7083984412187,-88.84853507484068,-32.87,169.75,-51.8,17.878146414697287,0.5586920754592902,0.9983164653602651,-4.3211505420593745,60.8054452412977,40.184699290294354,81.7155585150487,6.1648806125975595
1D32,A_PA1_to_C1,76,-43.28201139690344,206.24825580764937,-89.01967349375997,-31.49,170.01,-51.8,19.06904723732613,0.5959077261664416,0.9997543620998838,-3.761020443632451,64.85582345604622,40.036370856174706,83.65607925246631,6.400856059721565
1D32,A_PA1_to_C1,77,-41.919417359232085,206.77213383026503,-89.18434026853464,-30.1,170.26,-51.8,20.389585854922107,0.6371745579663158,0.9998657002485644,-3.179432242009538,69.3471133660137,39.883770235136645,85.69780567804727,6.643469922487753
1D32,A_PA1_to_C1,78,-40.54939109286912,207.2785156165476,-89.34193078350054,-28.71,170.5,-51.8,21.785623216948466,0.6808007255296395,0.9983998351717418,-2.6042005705724454,74.09518239970926,39.727051083070144,87.78502369199539,6.886682037360167
1D32,A_PA1_to_C1,79,-39.17222385924912,207.7673671887726,-89.49243903545896,-27.33,170.73,-51.8,23.113998262508908,0.7223124457034034,0.999169828012915,-2.090098809164739,78.61312482053708,39.566371202876816,89.77770585380476,7.116845645506512
1D32,A_PA1_to_C1,80,-37.78842126078582,208.2392299301881,-89.63609218903564,-25.94,170.94,-51.8,24.39053077900474,0.7622040868438982,0.9999605584549537,-1.6231753071523722,82.95474537951814,39.40189238557578,91.68637002535776,7.335753965927905
1D32,A_PA1_to_C1,81,-36.398144323079634,208.69380836243155,-89.7727800705817,-24.54,171.15,-51.8,25.622456160566504,0.8007017550177032,0.9981932810962582,-1.19518516033779,87.14465240860133,39.23378024739377,93.51345961552472,7.544279383798635
1D32,A_PA1_to_C1,82,-35.001565987997985,209.13081320906835,-89.90239448340782,-23.15,171.34,-51.8,26.727314363663588,0.8352285738644871,0.9999995527288701,-0.8284938989058926,90.90239067796631,39.06220406300368,95.17658346209717,7.735467329597001
1D32,A_PA1_to_C1,83,-33.59882471196269,209.5498193112597,-90.02477205237446,-21.75,171.53,-51.8,27.76748368171993,0.8677338650537478,0.9992844151213837,-0.49686982875652475,94.44011528563358,38.88733659507932,96.73062340912678,7.915115750203967
1D32,A_PA1_to_C1,84,-32.18939736157059,209.9482143116595,-90.1388748450846,-20.36,171.7,-51.8,28.57206002127699,0.8928768756649059,0.999871091302454,-0.24876925956004814,97.17656354053555,38.70935392033799,98.00975132162006,8.069067289897534
1D32,A_PA1_to_C1,85,-30.77429878000518,210.328098954824,-90.24555516389712,-18.96,171.86,-51.8,29.10447071171611,0.9095147097411285,0.9997563505880436,-0.08840622111993046,98.9873479659704,38.52843525224621,98.97554210731911,8.194930353738803
1D32,A_PA1_to_C1,86,-29.353752174889728,210.6892116692296,-90.34471752312658,-17.56,172.01,-51.8,29.38778462212725,0.9183682694414765,0.9998273232246622,-0.004263368730596603,99.9509281977242,38.344762760566944,99.64629137485498,8.295101693630135
1D32,A_PA1_to_C1,87,-27.927991414838672,211.031298188544,-90.4362692640794,-16.16,172.14,-51.8,29.402212817865944,0.9188191505583108,0.999864209702047,0.0,100.0,38.15852138793006,100.0,8.368169244088486
1D32,A_PA1_to_C1,88,-26.49708986336301,211.3533998370832,-90.5198371965285,-14.76,172.27,-51.8,29.10020234750155,0.9093813233594235,0.9999590384204213,-0.08968015802638771,98.97283081298941,37.96989866361078,99.9886991752088,8.410229605970052
1D32,A_PA1_to_C1,89,-25.060970741497925,211.65367905566976,-90.594698687592,-13.36,172.38,-51.8,28.491220511959952,0.8903506409987485,0.9998368756036459,-0.2733792546214843,96.90161991701373,37.779084514703634,99.6187589853762,8.421793950305137
1D32,A_PA1_to_C1,90,-23.62047023416736,211.93414305010464,-90.6616657715752,-11.95,172.49,-51.8,27.633425677128407,0.8635445524102627,0.9998717580738208,-0.5389057923946978,93.98416999531834,37.58627107488197,98.94302960045407,8.407119251543465
1D32,A_PA1_to_C1,91,-22.17586800900967,212.19458342861975,-90.72066392626355,-10.55,172.58,-51.8,26.554206894272735,0.829818965446023,0.9996539442829305,-0.8849336412245413,90.31363407497463,37.39165249093558,97.98562854446419,8.367754479635636
1D32,A_PA1_to_C1,92,-20.727453063034623,212.43480425702376,-90.77162563826468,-9.14,172.66,-51.8,25.156529658548536,0.7861415518296417,0.9997492978707893,-1.3545857348074855,85.55998765937248,37.19542472728138,96.65328465898942,8.294541909090727
1D32,A_PA1_to_C1,93,-19.27509516286899,212.65187307593305,-90.81339786387645,-7.74,172.73,-51.8,23.585088336837366,0.7370340105261677,0.9990941136037976,-1.914850190776804,80.2153514190814,36.99778536864387,95.08204462464812,8.198455669996466
1D32,A_PA1_to_C1,94,-17.819519238473163,212.8477616926178,-90.84677561774735,-6.33,172.78,-51.8,22.01086343888462,0.6878394824651444,0.9992425334437971,-2.5148587485227027,74.86124794495042,36.798933421104,93.4332932337152,8.093328507389296
1D32,A_PA1_to_C1,95,-16.361134123678585,213.0228626326401,-90.87192424144814,-4.92,172.83,-51.8,20.42628621734535,0.6383214442920422,0.999956779105502,-3.1638120742948144,69.47193513589404,36.599069111717014,91.69981260670119,7.977968176114707
1D32,A_PA1_to_C1,96,-14.90026325715754,213.17704027493127,-90.8888001372905,-3.52,172.86,-51.8,18.79969628305401,0.5874905088454379,0.9982032117911097,-3.884583672830695,63.93973269804568,36.39839368690068,89.85203237147229,7.848913737343159
1D32,A_PA1_to_C1,97,-13.43703824777575,213.30785671798188,-90.89645133311062,-2.11,172.89,-51.8,17.187941443078063,0.5371231700961895,0.9981447025600507,-4.6631230263908146,58.457985967076574,36.19710920979726,87.944642197035,7.710709964477388
1D32,A_PA1_to_C1,98,-11.971971855513626,213.41633410235175,-90.89529536304708,-0.7,172.9,-51.8,15.786182465417067,0.49331820204428334,0.9997066155304757,-5.402057968785031,53.69045712037279,35.995418356813055,86.16374228915019,7.581546551764521
1D32,A_PA1_to_C1,99,-10.505520051148409,213.5035449776888,-90.88576482916936,0.7,172.9,-51.8,14.569943667582887,0.4553107396119652,0.9999381013045612,-6.098442882236874,49.55390180268886,35.793524213540394,84.48790832874442,7.459801949393199
1D32,A_PA1_to_C1,100,-9.03802752308437,213.56942533875437,-90.86784563242011,2.11,172.89,-51.8,13.413626448956384,0.419175826529887,0.998795176730322,-6.816676181679209,45.62114604110931,35.59163007026774,82.80038966688826,7.333690035964243
