config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent,geometry_echo_percent,edm_echo_percent,edm_minus_geometry_db,amplitude_percent,amplitude_db,depth_mm,scan_position_mm
1D16,B_PA2_to_C2,65,-45.4225689014876,153.40184895521443,-95.28617699272677,-44.9,198.28,-51.8,13.217426191259115,0.8260891369536947,0.8499979452526132,-0.22433301220569346,97.45033791293942,43.57830174619205,79.99320926841487,5.275656380022772,79.99320926841487,-1.938937585769074,35.0,65.65656565656566
1D16,B_PA2_to_C2,66,-44.36077557018651,153.49620909959995,-95.48651027214626,-43.58,198.57,-51.8,13.281530561986202,0.8300956601241376,0.849962917928748,-0.18230837094805222,97.92297097316276,43.474969831864406,80.67822219008113,5.370340606128044,80.67822219008113,-1.8648736076843093,35.0,66.66666666666666
1D16,B_PA2_to_C2,67,-43.29791368497544,153.58871652443105,-95.68198375449376,-42.26,198.86,-51.8,13.339223470008706,0.8337014668755441,0.8498849301521841,-0.14465992448175993,98.34833316551541,43.365797424324555,81.37825926244737,5.467221180166936,81.37825926244737,-1.7898320848866924,35.0,67.67676767676768
1D16,B_PA2_to_C2,68,-42.234005550773134,153.6793630286134,-95.8725781010478,-40.94,199.14,-51.8,13.39025996730441,0.8368912479565256,0.8497647960371563,-0.11149071470080538,98.72461852057555,43.250894450932726,82.09275453473495,5.566194697384855,82.09275453473495,-1.7139034360377159,35.0,68.68686868686868
1D16,B_PA2_to_C2,69,-41.16907381901202,153.76814085817185,-96.05827437794429,-39.62,199.4,-51.8,13.434608903467584,0.839663056466724,0.8498995284450191,-0.08277032707071574,99.05159737051524,43.13037660924322,82.82137569835758,5.667183793464976,82.82137569835758,-1.6371511991448227,35.0,69.6969696969697
1D16,B_PA2_to_C2,70,-40.1031289537576,153.85501755222404,-96.23899125430628,-38.29,199.66,-51.8,13.473482361924614,0.8420926476202883,0.849995953704678,-0.057673726826589694,99.33820624637848,43.00436525050676,83.56623296772528,5.770365669904283,83.56623296772528,-1.5593834938597475,35.0,70.70707070707071
1D16,B_PA2_to_C2,71,-39.03618987823958,153.939976772089,-96.4146819293428,-36.96,199.91,-51.8,13.505270475086698,0.8440794046929186,0.8499646864736675,-0.03720516238473517,99.57257580702021,42.87298725748007,84.32308288361662,5.875254625275481,84.32308288361662,-1.481070477434229,35.0,71.71717171717171
1D16,B_PA2_to_C2,72,-37.96829818015255,154.02304379636783,-96.58541758393568,-35.63,200.15,-51.8,13.530025022173737,0.8456265638858586,0.8498977606105093,-0.021298894657850113,99.75508781379116,42.73637491666569,85.0910029659074,5.9817192408934154,85.0910029659074,-1.4023271458578679,35.0,72.72727272727273
1D16,B_PA2_to_C2,73,-36.899477667861696,154.104211003158,-96.75118039535155,-34.3,200.39,-51.8,13.547938118587673,0.8467461324117296,0.8499999080430978,-0.009806804177048527,99.88715870818055,42.594665785110685,85.8690952462424,6.089633441295122,85.8690952462424,-1.323262259816291,35.0,73.73737373737373
1D16,B_PA2_to_C2,74,-35.829752775415024,154.18347341545706,-96.91195389931922,-32.97,200.61,-51.8,13.558965585297635,0.8474353490811022,0.8499853196085446,-0.002739721550388546,99.96846276402768,42.44800255189837,86.65566514875121,6.1987940281231255,86.65566514875121,-1.2440607969315522,35.0,74.74747474747475
1D16,B_PA2_to_C2,75,-34.759148008312394,154.26082338826797,-97.06772212617592,-31.63,200.82,-51.8,13.563243057266105,0.8477026910791315,0.8499978003872775,0.0,100.0,42.29653289447246,87.44911563076766,6.309013054453706,87.44911563076766,-1.1648915632989212,35.0,75.75757575757575
1D16,B_PA2_to_C2,76,-33.68768816862759,154.33625396422505,-97.21846945332712,-30.3,201.03,-51.8,13.560632474340471,0.8475395296462794,0.8499549086665931,-0.001671976058632402,99.98075251682351,42.140409329938485,88.24696541100164,6.420020604600393,88.24696541100164,-1.086004399350395,35.0,76.76767676767676
